"volume","clinic","tag_year","action","action_date","action_year","action_month","address","city","zip"
200,"Acadiana West Animal Clinic",2018,"Delivered",2017-12-29,"2017","12","2600 Barataria Boulevard Suite E","Marrero","70072"
-72,"Acadiana West Animal Clinic",2018,"Returned",2019-01-05,"2019","1","2600 Barataria Boulevard Suite E","Marrero","70072"
-100,"Acadiana West Animal Clinic",2018,"Returned",2019-01-02,"2019","1","2600 Barataria Boulevard Suite E","Marrero","70072"
500,"Algiers Animal Clinic",2018,"Delivered",1903-05-13,"1903","5","3807 General DeGaulle","Algiers","70114"
500,"Algiers Animal Clinic",2018,"Delivered",2018-04-04,"2018","4","3807 General DeGaulle","Algiers","70114"
-2,"Algiers Animal Clinic",2018,"Returned",2018-12-27,"2018","12","3807 General DeGaulle","Algiers","70114"
-1,"Algiers Animal Clinic",2018,"Returned",2018-12-27,"2018","12","3807 General DeGaulle","Algiers","70114"
-1,"Algiers Animal Clinic",2018,"Returned",2018-12-27,"2018","12","3807 General DeGaulle","Algiers","70114"
-8,"Algiers Animal Clinic",2018,"Returned",2018-12-27,"2018","12","3807 General DeGaulle","Algiers","70114"
-4,"Algiers Animal Clinic",2018,"Returned",2018-12-27,"2018","12","3807 General DeGaulle","Algiers","70114"
500,"Allstar Animal Clinic",2018,"Delivered",2017-12-26,"2017","12","4701 S Carrollton Ave","New Orleans","70119"
75,"Allstar Animal Clinic",2018,"Delivered",2018-12-11,"2018","12","4701 S Carrollton Ave","New Orleans","70119"
300,"Allstar Animal Clinic",2018,"Delivered",2018-08-02,"2018","8","4701 S Carrollton Ave","New Orleans","70119"
100,"Animal Care Center",2018,"Delivered",2017-12-28,"2017","12","313 David Dr.","Metairie","70003"
-89,"Animal Care Center",2018,"Returned",2018-12-26,"2018","12","313 David Dr.","Metairie","70003"
200,"Animal Medical & Surgical Hospital",2018,"Delivered",2017-12-28,"2017","12","3001 North Causeway Blvd","Metairie","70002"
-39,"Animal Medical & Surgical Hospital",2018,"Returned",2018-12-26,"2018","12","3001 North Causeway Blvd","Metairie","70002"
200,"Ark Animal Hospital",2018,"Delivered",2017-12-28,"2017","12","4025 Jefferson Hwy","Jefferson","70121"
-25,"Ark Animal Hospital",2018,"Returned",2018-12-26,"2018","12","4025 Jefferson Hwy","Jefferson","70121"
25,"At Home Veterinary Care",2018,"Delivered",2018-01-11,"2018","1","PO Box 231145","Harahan","70123"
100,"Avenue Animal Wellness and Emergency",2018,"Delivered",2018-01-02,"2018","1","1401 St Charles Ave","New Orleans","70130"
45,"Avenue Animal Wellness and Emergency",2018,"Delivered",2018-10-10,"2018","10","1401 St Charles Ave","New Orleans","70130"
-29,"Avenue Animal Wellness and Emergency",2018,"Returned",2018-12-27,"2018","12","1401 St Charles Ave","New Orleans","70130"
26,"Avian & Exotic Animal Hospital of Louisiana",2018,"Delivered",2018-01-24,"2018","1","3635 N I-10 Service Rd. W.","Metairie","70002"
-22,"Avian & Exotic Animal Hospital of Louisiana",2018,"Returned",2019-01-07,"2019","1","3635 N I-10 Service Rd. W.","Metairie","70002"
200,"Banfield 1023 (Elmwood)",2018,"Delivered",2017-12-28,"2017","12","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
164,"Banfield 1023 (Elmwood)",2018,"Delivered",2018-08-10,"2018","8","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
200,"Banfield 1023 (Elmwood)",2018,"Delivered",2018-04-01,"2018","4","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
-185,"Banfield 1023 (Elmwood)",2018,"Returned",2018-12-26,"2018","12","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
200,"Banfield 1023 (Elmwood)",2018,"Delivered",2018-08-14,"2018","8","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
100,"Banfield 1023 (Elmwood)",2018,"Delivered",2018-11-02,"2018","11","1000 S Clearview Prkwy Ste 1050","Harahan","70123"
500,"Banfield 1034 (West Bank)",2018,"Delivered",2017-12-29,"2017","12","1321 Manhattan Blvd","Harvey","70058"
50,"Banfield 1034 (West Bank)",2018,"Delivered",2018-11-01,"2018","11","1321 Manhattan Blvd","Harvey","70058"
-19,"Banfield 1034 (West Bank)",2018,"Returned",2018-12-26,"2018","12","1321 Manhattan Blvd","Harvey","70058"
200,"Banfield 1175 (Veterans)",2018,"Delivered",2017-12-28,"2017","12","6851 Veterans Memorial Blvd","Metairie","70003"
174,"Banfield 1175 (Veterans)",2018,"Delivered",2018-06-02,"2018","6","6851 Veterans Memorial Blvd","Metairie","70003"
-58,"Banfield 1175 (Veterans)",2018,"Returned",2018-12-26,"2018","12","6851 Veterans Memorial Blvd","Metairie","70003"
100,"Banfield 1175 (Veterans)",2018,"Delivered",2018-11-01,"2018","11","6851 Veterans Memorial Blvd","Metairie","70003"
100,"Batt Veterinary Services",2018,"Delivered",2018-01-04,"2018","1",NA,NA,NA
200,"Batt Veterinary Services",2018,"Delivered",2018-05-08,"2018","5",NA,"Metairie",NA
75,"Benson Veterinary Care LLC",2018,"Delivered",2018-03-01,"2018","3","328 Octavia St.","New Orleans","70115"
500,"Canal Street Veterinary Hospital",2018,"Delivered",2017-12-26,"2017","12","4022 Canal St","New Orleans","70119"
500,"Canal Street Veterinary Hospital",2018,"Delivered",2018-05-29,"2018","5","4022 Canal St","New Orleans","70119"
500,"Carrollton Veterinary Hospital",2018,"Delivered",2017-12-27,"2017","12","3501 S. Carrollton Ave","New Orleans","70118"
400,"Carrollton Veterinary Hospital",2018,"Delivered",2018-09-24,"2018","9","3501 S. Carrollton Ave","New Orleans","70118"
-100,"Carrollton Veterinary Hospital",2018,"Returned",2018-12-26,"2018","12","3501 S. Carrollton Ave","New Orleans","70118"
-31,"Carrollton Veterinary Hospital",2018,"Returned",2018-12-26,"2018","12","3501 S. Carrollton Ave","New Orleans","70118"
-100,"Carrollton Veterinary Hospital",2018,"Returned",2018-12-26,"2018","12","3501 S. Carrollton Ave","New Orleans","70118"
100,"Chalmette Pet Wellness Clinic & Hospital",2018,"Delivered",2018-01-02,"2018","1","705 E. Judge Perez Drive","Chalmette","70043"
-21,"Chalmette Pet Wellness Clinic & Hospital",2018,"Returned",2019-01-05,"2019","1","705 E. Judge Perez Drive","Chalmette","70043"
100,"Clearview Veterinary Hospital",2018,"Delivered",2017-12-26,"2017","12","4713 Trenton Street","Metairie","70006"
-48,"Clearview Veterinary Hospital",2018,"Returned",2019-01-23,"2019","1","4713 Trenton Street","Metairie","70006"
1000,"Louisiana SPCA",2018,"Delivered",2018-01-02,"2018","1",NA,"New Orleans",NA
-7,"Louisiana SPCA",2018,"Returned",2018-02-23,"2018","2",NA,NA,NA
500,"Louisiana SPCA",2018,"Delivered",2018-03-28,"2018","3",NA,"New Orleans",NA
500,"Louisiana SPCA",2018,"Delivered",2018-05-08,"2018","5",NA,NA,NA
500,"Louisiana SPCA",2018,"Delivered",2018-06-18,"2018","6",NA,"New Orleans",NA
100,"Louisiana SPCA",2018,"Delivered",2018-08-04,"2018","8",NA,NA,NA
500,"Louisiana SPCA",2018,"Delivered",2018-08-06,"2018","8",NA,"New Orleans",NA
500,"Louisiana SPCA",2018,"Delivered",2018-09-06,"2018","9",NA,NA,NA
500,"Louisiana SPCA",2018,"Delivered",2018-12-05,"2018","12",NA,"New Orleans",NA
-62,"Louisiana SPCA",2018,"Returned",2019-01-02,"2019","1",NA,NA,NA
-82,"Louisiana SPCA",2018,"Returned",2019-01-02,"2019","1",NA,"New Orleans",NA
-4,"Louisiana SPCA",2018,"Returned",2019-01-02,"2019","1",NA,NA,NA
-100,"Louisiana SPCA",2018,"Returned",2019-01-03,"2019","1",NA,"New Orleans",NA
50,"Convenient Home Veterinary Care",2018,"Delivered",2018-01-05,"2018","1","P.O. Box 1242","Harvey","70059"
500,"Crescent City Veterinary Hospital",2018,"Delivered",2017-12-26,"2017","12","524 Jefferson Ave","New Orleans","70115"
500,"Crescent City Veterinary Hospital",2018,"Delivered",2018-03-15,"2018","3","524 Jefferson Ave","New Orleans","70115"
500,"Crescent City Veterinary Hospital",2018,"Delivered",2018-06-04,"2018","6","524 Jefferson Ave","New Orleans","70115"
500,"Crescent City Veterinary Hospital",2018,"Delivered",2018-08-01,"2018","8","524 Jefferson Ave","New Orleans","70115"
500,"Crescent City Veterinary Hospital",2018,"Delivered",2018-10-26,"2018","10","524 Jefferson Ave","New Orleans","70115"
-200,"Crescent City Veterinary Hospital",2018,"Returned",2018-12-27,"2018","12","524 Jefferson Ave","New Orleans","70115"
500,"Desoto Park Veterinary Clinic",2018,"Delivered",2017-12-26,"2017","12","2659 Desoto St","New Orleans","70119"
-187,"Desoto Park Veterinary Clinic",2018,"Returned",2018-12-27,"2018","12","2659 Desoto St","New Orleans","70119"
200,"Dog Day Afternoon, LLC",2018,"Delivered",2017-12-26,"2017","12","831 Bordeaux St","New Orleans","70115"
-9,"Dog Day Afternoon, LLC",2018,"Returned",2018-12-27,"2018","12","831 Bordeaux St","New Orleans","70115"
100,"Dr. Mike's Animal House",2018,"Delivered",2018-01-08,"2018","1","1120 N. Rampart Street","New Orleans",NA
200,"Annual Rabies Vaccination Drive",2018,"Delivered",2018-03-23,"2018","3",NA,NA,NA
-146,"Annual Rabies Vaccination Drive",2018,"Returned",1900-07-18,"1900","7",NA,NA,NA
300,"Annual Rabies Vaccination Drive",2018,"Delivered",2018-03-23,"2018","3",NA,NA,NA
-88,"Annual Rabies Vaccination Drive",2018,"Returned",2018-03-26,"2018","3",NA,NA,NA
200,"Annual Rabies Vaccination Drive",2018,"Delivered",2018-03-23,"2018","3",NA,NA,NA
-153,"Annual Rabies Vaccination Drive",2018,"Returned",2018-03-26,"2018","3",NA,NA,NA
300,"Annual Rabies Vaccination Drive",2018,"Delivered",2018-03-23,"2018","3",NA,NA,NA
-55,"Annual Rabies Vaccination Drive",2018,"Returned",2018-03-26,"2018","3",NA,NA,NA
200,"Annual Rabies Vaccination Drive",2018,"Delivered",2018-03-23,"2018","3",NA,NA,NA
-102,"Annual Rabies Vaccination Drive",2018,"Returned",2018-03-26,"2018","3",NA,NA,NA
300,"Annual Rabies Vaccination Drive",2018,"Delivered",2018-03-23,"2018","3",NA,NA,NA
-158,"Annual Rabies Vaccination Drive",2018,"Returned",2018-03-26,"2018","3",NA,NA,NA
300,"Annual Rabies Vaccination Drive",2018,"Delivered",2018-03-23,"2018","3",NA,NA,NA
-94,"Annual Rabies Vaccination Drive",2018,"Returned",2018-03-26,"2018","3",NA,NA,NA
300,"Annual Rabies Vaccination Drive",2018,"Delivered",2018-03-23,"2018","3",NA,NA,NA
-164,"Annual Rabies Vaccination Drive",2018,"Returned",2018-03-26,"2018","3",NA,NA,NA
500,"Elysian Fields Animal Clinic",2018,"Delivered",2017-12-26,"2017","12","4237 Elysian Fields Ave","New Orleans","70122"
500,"Elysian Fields Animal Clinic",2018,"Delivered",2018-06-05,"2018","6","4237 Elysian Fields Ave","New Orleans","70122"
-100,"Elysian Fields Animal Clinic",2018,"Returned",2018-12-27,"2018","12","4237 Elysian Fields Ave","New Orleans","70122"
-64,"Elysian Fields Animal Clinic",2018,"Returned",2018-12-27,"2018","12","4237 Elysian Fields Ave","New Orleans","70122"
500,"Elysian Fields Animal Clinic",2018,"Delivered",2018-11-12,"2018","11","4237 Elysian Fields Ave","New Orleans","70122"
100,"Fur De Lis Vet Services",2018,"Delivered",2018-02-18,"2018","2","P.O. Box 791715   -   5045 Hastings Street","New Orleans - Metairie",NA
55,"Fur De Lis Vet Services",2018,"Delivered",1900-04-17,"1900","4","P.O. Box 791715   -   5045 Hastings Street","New Orleans - Metairie",NA
-19,"Fur De Lis Vet Services",2018,"Returned",2018-12-28,"2018","12","P.O. Box 791715   -   5045 Hastings Street","New Orleans - Metairie",NA
200,"Gretna Animal Hospital",2018,"Delivered",2017-12-29,"2017","12","714 Kepler St","Gretna","70053"
102,"Gretna Animal Hospital",2018,"Delivered",2018-06-14,"2018","6","714 Kepler St","Gretna","70053"
200,"Hickory Knoll Veterinary Hospital",2018,"Delivered",2017-12-28,"2017","12","1625 Hickory Ave","Harahan","70123"
-100,"Hickory Knoll Veterinary Hospital",2018,"Returned",2019-01-05,"2019","1","1625 Hickory Ave","Harahan","70123"
100,"Hickory Knoll Veterinary Hospital",2018,"Delivered",2018-11-09,"2018","11","1625 Hickory Ave","Harahan","70123"
-90,"Hickory Knoll Veterinary Hospital",2018,"Returned",2019-01-04,"2019","1","1625 Hickory Ave","Harahan","70123"
50,"Home Veterinary Services",2018,"Delivered",2018-01-03,"2018","1","PO Box 11120, Jefferson, 10181-1120",NA,NA
-37,"Home Veterinary Services",2018,"Returned",2019-01-09,"2019","1","PO Box 11120, Jefferson, 10181-1120",NA,NA
50,"House Calls!",2018,"Delivered",2018-01-03,"2018","1",NA,NA,NA
200,"Jester Veterinarian Clinic",2018,"Delivered",2017-12-29,"2017","12","4 Westbank Expressway","Westwego",NA
-124,"Jester Veterinarian Clinic",2018,"Returned",2018-12-27,"2018","12","4 Westbank Expressway","Westwego",NA
500,"Lake Animal Hospital",2018,"Delivered",2017-12-28,"2017","12","604 Veterans Memorial Blvd","Metairie","70005"
-90,"Lake Animal Hospital",2018,"Returned",2018-12-26,"2018","12","604 Veterans Memorial Blvd","Metairie","70005"
100,"Lakeside Animal Hospital",2018,"Delivered",2018-02-09,"2018","2","3838 Veterans Mem. Blvd.","Metairie","70002"
100,"Lakeside Animal Hospital",2018,"Delivered",2018-09-13,"2018","9","3838 Veterans Mem. Blvd.","Metairie","70002"
-80,"Lakeside Animal Hospital",2018,"Returned",2018-12-26,"2018","12","3838 Veterans Mem. Blvd.","Metairie","70002"
1000,"Lakeview Veterinary Hospital",2018,"Delivered",2017-12-28,"2017","12","6245 Memphis Ave","New Orleans","70124"
500,"Lakeview Veterinary Hospital",2018,"Delivered",2018-05-15,"2018","5","6245 Memphis Ave","New Orleans","70124"
500,"Lakeview Veterinary Hospital",2018,"Delivered",2018-05-15,"2018","5","6245 Memphis Ave","New Orleans","70124"
-100,"Lakeview Veterinary Hospital",2018,"Returned",2018-12-26,"2018","12","6245 Memphis Ave","New Orleans","70124"
300,"Lakeview Veterinary Hospital",2018,"Delivered",2018-11-02,"2018","11","6245 Memphis Ave","New Orleans","70124"
-100,"Lakeview Veterinary Hospital",2018,"Returned",2018-12-26,"2018","12","6245 Memphis Ave","New Orleans","70124"
500,"Louisiana SPCA",2018,"Delivered",2018-06-15,"2018","6",NA,NA,NA
500,"Louisiana SPCA",2018,"Delivered",2018-01-02,"2018","1",NA,"New Orleans",NA
500,"Louisiana SPCA",2018,"Delivered",2018-03-26,"2018","3",NA,NA,NA
500,"Louisiana SPCA",2018,"Delivered",2018-10-04,"2018","10",NA,"New Orleans",NA
500,"Louisiana SPCA",2018,"Delivered",2018-01-02,"2018","1",NA,NA,NA
-61,"Louisiana SPCA",2018,"Returned",2019-01-04,"2019","1",NA,"New Orleans",NA
-500,"Louisiana SPCA",2018,"Returned",2019-01-04,"2019","1",NA,NA,NA
500,"Louisiana SPCA",2018,"Delivered",2018-11-15,"2018","11",NA,"New Orleans",NA
500,"Louisiana SPCA",2018,"Delivered",2018-01-02,"2018","1",NA,NA,NA
-2,"Louisiana SPCA",2018,"Returned",2019-01-02,"2019","1",NA,"New Orleans",NA
-171,"Louisiana SPCA",2018,"Returned",2018-12-31,"2018","12",NA,NA,NA
200,"Low Cost Animal Medical Center",2018,"Delivered",2018-01-02,"2018","1","4300 Washington Ave.","New Orleans","70125"
800,"Low Cost Animal Medical Center",2018,"Delivered",2018-02-14,"2018","2","4300 Washington Ave.","New Orleans","70125"
500,"Low Cost Animal Medical Center",2018,"Delivered",2018-05-02,"2018","5","4300 Washington Ave.","New Orleans","70125"
500,"Low Cost Animal Medical Center",2018,"Delivered",2018-06-25,"2018","6","4300 Washington Ave.","New Orleans","70125"
500,"Low Cost Animal Medical Center",2018,"Delivered",2018-09-17,"2018","9","4300 Washington Ave.","New Orleans","70125"
500,"Low Cost Animal Medical Center",2018,"Delivered",2018-11-09,"2018","11","4300 Washington Ave.","New Orleans","70125"
-300,"Low Cost Animal Medical Center",2018,"Returned",2018-12-27,"2018","12","4300 Washington Ave.","New Orleans","70125"
-100,"Low Cost Animal Medical Center",2018,"Returned",2018-12-27,"2018","12","4300 Washington Ave.","New Orleans","70125"
-108,"Low Cost Animal Medical Center",2018,"Returned",2018-12-27,"2018","12","4300 Washington Ave.","New Orleans","70125"
500,"Magazine Street Animal Clinic",2018,"Delivered",2017-12-26,"2017","12","3458 Magazine St","New Orleans","70115"
500,"Magazine Street Animal Clinic",2018,"Delivered",2018-03-01,"2018","3","3458 Magazine St","New Orleans","70115"
500,"Magazine Street Animal Clinic",2018,"Delivered",2018-07-10,"2018","7","3458 Magazine St","New Orleans","70115"
500,"Magazine Street Animal Clinic",2018,"Delivered",2018-09-13,"2018","9","3458 Magazine St","New Orleans","70115"
300,"Magazine Street Animal Clinic",2018,"Delivered",2018-11-28,"2018","11","3458 Magazine St","New Orleans","70115"
200,"Manhattan Animal Clinic, LLC",2018,"Delivered",2017-12-29,"2017","12",NA,"Harvey",NA
-152,"Manhattan Animal Clinic, LLC",2018,"Returned",2019-01-05,"2019","1",NA,"Harvey",NA
500,"Maple Small Animal Clinic",2018,"Delivered",2017-12-26,"2017","12","7608 Maple St","New Orleans","70118"
500,"Maple Small Animal Clinic",2018,"Delivered",2018-03-15,"2018","3","7608 Maple St","New Orleans","70118"
500,"Maple Small Animal Clinic",2018,"Delivered",2018-05-30,"2018","5","7608 Maple St","New Orleans","70118"
500,"Maple Small Animal Clinic",2018,"Delivered",2018-08-01,"2018","8","7608 Maple St","New Orleans","70118"
500,"Maple Small Animal Clinic",2018,"Delivered",2018-10-24,"2018","10","7608 Maple St","New Orleans","70118"
-67,"Maple Small Animal Clinic",2018,"Returned",2018-12-26,"2018","12","7608 Maple St","New Orleans","70118"
-200,"Maple Small Animal Clinic",2018,"Returned",2018-12-26,"2018","12","7608 Maple St","New Orleans","70118"
100,"Marrero Veterinary Clinic",2018,"Delivered",2017-12-29,"2017","12","4001 Lapalco Blvd","Harvey","70058"
-34,"Marrero Veterinary Clinic",2018,"Returned",2019-01-05,"2019","1","4001 Lapalco Blvd","Harvey","70058"
-1,"Marrero Veterinary Clinic",2018,"Returned",2019-01-05,"2019","1","4001 Lapalco Blvd","Harvey","70058"
-1,"Marrero Veterinary Clinic",2018,"Returned",2019-01-05,"2019","1","4001 Lapalco Blvd","Harvey","70058"
-1,"Marrero Veterinary Clinic",2018,"Returned",2019-01-05,"2019","1","4001 Lapalco Blvd","Harvey","70058"
-1,"Marrero Veterinary Clinic",2018,"Returned",2019-01-05,"2019","1","4001 Lapalco Blvd","Harvey","70058"
100,"MedVet New Orleans",2018,"Delivered",2018-09-24,"2018","9","2315 N CAUSEWAY BLVD","Metairie","70001"
-98,"MedVet New Orleans",2018,"Returned",2019-05-25,"2019","5","2315 N CAUSEWAY BLVD","Metairie","70001"
1000,"Metairie Small Animal Hospital",2018,"Delivered",2017-12-29,"2017","12","101 Metairie Rd","Metairie","70005"
-67,"Metairie Small Animal Hospital",2018,"Returned",2019-01-23,"2019","1","101 Metairie Rd","Metairie","70005"
1000,"Metairie Small Animal Hospital",2018,"Delivered",2018-03-23,"2018","3","101 Metairie Rd","Metairie","70005"
1000,"Metairie Small Animal Hospital",2018,"Delivered",2018-07-03,"2018","7","101 Metairie Rd","Metairie","70005"
-100,"Metairie Small Animal Hospital",2018,"Returned",2019-12-23,"2019","12","101 Metairie Rd","Metairie","70005"
1000,"Metairie Small Animal Hospital",2018,"Delivered",2018-11-09,"2018","11","101 Metairie Rd","Metairie","70005"
-24,"Metairie Small Animal Hospital",2018,"Returned",2019-12-23,"2019","12","101 Metairie Rd","Metairie","70005"
-93,"Metairie Small Animal Hospital",2018,"Returned",2019-12-23,"2019","12","101 Metairie Rd","Metairie","70005"
-183,"Metairie Small Animal Hospital",2018,"Returned",2019-12-23,"2019","12","101 Metairie Rd","Metairie","70005"
-500,"Metairie Small Animal Hospital",2018,"Returned",2019-01-23,"2019","1","101 Metairie Rd","Metairie","70005"
-15,"Metairie Small Animal Hospital",2018,"Returned",2019-01-23,"2019","1","101 Metairie Rd","Metairie","70005"
500,"Midcity Veterinary Hospital",2018,"Delivered",2017-12-26,"2017","12","3821 Orleans Ave","New Orleans","70119"
500,"Midcity Veterinary Hospital",2018,"Delivered",2018-02-22,"2018","2","3821 Orleans Ave","New Orleans","70119"
300,"Midcity Veterinary Hospital",2018,"Delivered",2018-05-04,"2018","5","3821 Orleans Ave","New Orleans","70119"
500,"Midcity Veterinary Hospital",2018,"Delivered",2018-07-18,"2018","7","3821 Orleans Ave","New Orleans","70119"
500,"Midcity Veterinary Hospital",2018,"Delivered",2018-09-26,"2018","9","3821 Orleans Ave","New Orleans","70119"
-59,"Midcity Veterinary Hospital",2018,"Returned",2019-01-09,"2019","1","3821 Orleans Ave","New Orleans","70119"
200,"Natural Pet Care",2018,"Delivered",2017-12-28,"2017","12","3825 Hessmer Ave","Metairie","70002"
-24,"Natural Pet Care",2018,"Returned",2018-12-26,"2018","12","3825 Hessmer Ave","Metairie","70002"
-88,"Natural Pet Care",2018,"Returned",2018-12-26,"2018","12","3825 Hessmer Ave","Metairie","70002"
100,"New Orleans Animal Health",2018,"Delivered",2018-01-08,"2018","1","2372 St. Claude Ave","New Orleans","70117"
100,"New Orleans Animal Health",2018,"Delivered",2018-05-17,"2018","5","2372 St. Claude Ave","New Orleans","70117"
100,"New Orleans Animal Health",2018,"Delivered",2018-11-16,"2018","11","2372 St. Claude Ave","New Orleans","70117"
-87,"New Orleans Animal Health",2018,"Returned",2018-12-27,"2018","12","2372 St. Claude Ave","New Orleans","70117"
500,"NOLA Animal Clinic",2018,"Delivered",2017-12-22,"2017","12","4554 Downman Rd","New Orleans","70126"
500,"NOLA Animal Clinic",2018,"Delivered",2018-03-21,"2018","3","4554 Downman Rd","New Orleans","70126"
500,"NOLA Animal Clinic",2018,"Delivered",2018-06-05,"2018","6","4554 Downman Rd","New Orleans","70126"
500,"NOLA Animal Clinic",2018,"Delivered",2018-08-22,"2018","8","4554 Downman Rd","New Orleans","70126"
70,"NOLA Animal Clinic",2018,"Delivered",2019-01-14,"2019","1","4554 Downman Rd","New Orleans","70126"
400,"Annual Rabies Vaccination Drive",2018,"Delivered",2018-03-23,"2018","3",NA,NA,NA
-174,"Annual Rabies Vaccination Drive",2018,"Returned",2018-03-26,"2018","3",NA,NA,NA
1000,"Pet Care Center",2018,"Delivered",2017-12-28,"2017","12","2212 David Drive","Metairie","70003"
500,"Pet Care Center",2018,"Delivered",2018-05-29,"2018","5","2212 David Drive","Metairie","70003"
500,"Pet Care Center",2018,"Delivered",2018-07-18,"2018","7","2212 David Drive","Metairie","70003"
-25,"Pet Care Center",2018,"Returned",2019-05-14,"2019","5","2212 David Drive","Metairie","70003"
-200,"Pet Care Center",2018,"Returned",2019-02-25,"2019","2","2212 David Drive","Metairie","70003"
-32,"Pet Care Center",2018,"Returned",NA,"Unkno","Unkno","2212 David Drive","Metairie","70003"
-40,"Pet Care Center",2018,"Returned",NA,"Unkno","Unkno","2212 David Drive","Metairie","70003"
-41,"Pet Care Center",2018,"Returned",NA,"Unkno","Unkno","2212 David Drive","Metairie","70003"
500,"Prytania Veterinary Hospital",2018,"Delivered",2017-12-26,"2017","12","201 Nashville Ave.","New Orleans","70115"
500,"Prytania Veterinary Hospital",2018,"Delivered",2018-03-01,"2018","3","201 Nashville Ave.","New Orleans","70115"
500,"Prytania Veterinary Hospital",2018,"Delivered",2018-05-17,"2018","5","201 Nashville Ave.","New Orleans","70115"
500,"Prytania Veterinary Hospital",2018,"Delivered",2018-07-10,"2018","7","201 Nashville Ave.","New Orleans","70115"
500,"Prytania Veterinary Hospital",2018,"Delivered",2018-10-05,"2018","10","201 Nashville Ave.","New Orleans","70115"
-33,"Prytania Veterinary Hospital",2018,"Returned",2018-12-27,"2018","12","201 Nashville Ave.","New Orleans","70115"
50,"Quality Pet Care",2018,"Delivered",2018-01-24,"2018","1","1600-B Belle Chasse Hwy","Gretna","70056"
-46,"Quality Pet Care",2018,"Returned",2019-01-05,"2019","1","1600-B Belle Chasse Hwy","Gretna","70056"
1000,"Southern Animal Foundation",2018,"Delivered",2017-12-26,"2017","12","1823 Magazine Street","New Orleans","70130"
1000,"Southern Animal Foundation",2018,"Delivered",2018-04-25,"2018","4","1823 Magazine Street","New Orleans","70130"
1000,"Southern Animal Foundation",2018,"Delivered",2018-09-13,"2018","9","1823 Magazine Street","New Orleans","70130"
-400,"Southern Animal Foundation",2018,"Returned",2018-12-27,"2018","12","1823 Magazine Street","New Orleans","70130"
-53,"Southern Animal Foundation",2018,"Returned",2018-12-27,"2018","12","1823 Magazine Street","New Orleans","70130"
500,"Southshore Animal Hospital",2018,"Delivered",2017-12-28,"2017","12","213 Live Oak St","Metairie","70005"
-85,"Southshore Animal Hospital",2018,"Returned",2018-12-26,"2018","12","213 Live Oak St","Metairie","70005"
100,"Terry Parkway Animal Clinic",2018,"Delivered",2017-12-29,"2017","12","636 Terry Parkway","Terrytown","70056"
-62,"Terry Parkway Animal Clinic",2018,"Returned",2019-01-05,"2019","1","636 Terry Parkway","Terrytown","70056"
100,"The Cat Hospital of Metairie",2018,"Delivered",2018-06-12,"2018","6","1500 Veterans Memorial Blvd.","Metairie","70005"
-68,"The Cat Hospital of Metairie",2018,"Returned",2018-12-26,"2018","12","1500 Veterans Memorial Blvd.","Metairie","70005"
200,"The Cat Hospital of Metairie",2018,"Delivered",2017-12-28,"2017","12","1500 Veterans Memorial Blvd.","Metairie","70005"
-100,"The Cat Hospital of Metairie",2018,"Returned",2018-12-26,"2018","12","1500 Veterans Memorial Blvd.","Metairie","70005"
100,"The Cat Hospital of Metairie",2018,"Delivered",2018-06-12,"2018","6","1500 Veterans Memorial Blvd.","Metairie","70005"
500,"The Cat Practice",2018,"Delivered",2017-12-26,"2017","12","1809 Magazine St","New Orleans","70130"
500,"The Cat Practice",2018,"Delivered",2018-05-22,"2018","5","1809 Magazine St","New Orleans","70130"
-29,"The Cat Practice",2018,"Returned",2019-03-14,"2019","3","1809 Magazine St","New Orleans","70130"
-100,"The Cat Practice",2018,"Returned",2018-12-27,"2018","12","1809 Magazine St","New Orleans","70130"
-62,"The Cat Practice",2018,"Returned",2019-03-14,"2019","3","1809 Magazine St","New Orleans","70130"
500,"The French Quarter Vet",2018,"Delivered",2018-01-02,"2018","1","3041 N Rampart St","New Orleans","70116"
-71,"The French Quarter Vet",2018,"Returned",2019-01-09,"2019","1","3041 N Rampart St","New Orleans","70116"
300,"Uptown Veterinary Hospital",2018,"Delivered",2017-12-26,"2017","12","731 Nashville Ave","New Orleans","70115"
-13,"Uptown Veterinary Hospital",2018,"Returned",2019-01-05,"2019","1","731 Nashville Ave","New Orleans","70115"
200,"VCA Airline Animal Hospital",2018,"Delivered",2017-12-28,"2017","12","5105 Airline Drive","Metairie","70001"
-3,"VCA Airline Animal Hospital",2018,"Returned",2018-12-26,"2018","12","5105 Airline Drive","Metairie","70001"
-63,"VCA Airline Animal Hospital",2018,"Returned",2018-12-26,"2018","12","5105 Airline Drive","Metairie","70001"
500,"VCA Causeway Animal Hospital",2018,"Delivered",2017-12-28,"2017","12","1315 N. Causeway Blvd","Metairie","70001"
100,"VCA Causeway Animal Hospital",2018,"Delivered",2018-09-13,"2018","9","1315 N. Causeway Blvd","Metairie","70001"
-50,"VCA Causeway Animal Hospital",2018,"Returned",2019-01-08,"2019","1","1315 N. Causeway Blvd","Metairie","70001"
500,"Vetco @ Petco Mobile Clinic",2018,"Delivered",2018-01-03,"2018","1","17485 Opportunity Ave","Baton Rouge","70817"
